id;content_object_id;tag_id
3051;620;466
3052;621;78
3053;621;465
3054;621;469
3055;621;466
3056;622;470
3057;622;471
3058;622;472
3059;622;473
3060;623;470
3061;623;471
3062;623;472
3063;623;473
3064;624;470
3065;624;471
3066;624;472
3067;624;473
3068;625;474
3069;625;475
3070;625;470
3071;626;476
3072;626;470
3073;626;477
3074;627;477
3075;627;158
3076;628;477
3077;628;158
3078;629;477
3079;629;158
3080;630;477
3081;630;158
3082;630;478
3083;628;259
3084;631;479
3085;631;480
3086;631;477
3087;631;470
3088;632;479
3089;632;480
3090;632;477
3091;632;470
3092;633;470
3093;633;481
3094;633;478
3095;633;482
3096;633;158
3097;634;470
3098;634;481
3100;634;482
3101;634;158
3102;635;470
3103;635;481
3104;635;478
3105;635;482
3106;635;158
3107;634;476
3108;636;480
3109;636;470
3110;636;158
3111;636;483
3112;636;484
3113;637;480
3114;637;470
3115;637;158
3116;637;483
3117;637;484
3118;638;480
3119;638;470
3120;638;158
3121;638;483
3122;638;484
3123;639;480
3124;639;470
3125;639;158
3126;639;483
3127;639;484
3128;640;470
3129;640;158
3130;640;485
3131;641;470
3132;641;158
3133;641;485
3134;642;470
3135;642;158
3136;642;485
3137;643;486
3138;643;487
3139;643;488
3140;643;470
3141;644;486
3142;644;487
3143;644;488
3144;644;470
3145;645;470
3146;645;158
3147;645;478
3148;645;489
3149;646;470
3150;646;158
3151;646;478
3152;646;489
3153;647;470
3154;647;158
3155;647;478
3156;647;489
3157;648;470
3158;648;158
3159;648;478
3160;648;489
3161;649;470
3162;649;158
3163;649;478
3164;649;489
3165;650;470
3166;650;158
3167;650;478
3168;650;489
3169;651;470
3170;651;158
3171;651;478
3172;651;489
3173;652;470
3174;652;158
3175;652;478
3176;652;489
3177;653;470
3178;653;158
3179;653;478
3180;653;489
3181;654;470
3182;654;158
3183;654;478
3184;654;489
3185;655;490
3186;655;491
3187;655;492
3188;655;470
3189;655;243
3190;656;493
3191;656;494
3192;656;404
3193;656;495
3194;656;50
3195;656;496
3196;657;493
3197;657;494
3198;657;404
3199;657;495
3200;657;50
3201;657;496
3202;658;493
3203;658;494
3204;658;404
3205;658;495
3206;658;50
3207;658;496
3208;659;493
3209;659;494
3210;659;404
3211;659;495
3212;659;50
3213;659;496
3214;660;493
3215;660;494
3216;660;404
3217;660;495
3218;660;50
3219;660;496
3220;661;493
3221;661;494
3222;661;404
3223;661;495
3224;661;50
3225;661;496
3226;662;493
3228;662;404
3229;662;495
3230;662;50
3231;662;496
3232;663;493
3233;663;494
3234;663;404
3235;663;495
3236;663;50
3237;663;496
3238;664;493
3239;664;494
3240;664;404
3241;664;495
3242;664;50
3243;664;496
3244;665;493
3246;665;404
3247;665;495
3248;665;50
3249;665;496
3250;666;497
3251;666;498
3252;666;499
3253;666;500
3254;666;137
3255;667;497
3256;667;498
3257;667;499
3258;667;500
3259;667;137
3265;669;497
3266;669;498
3267;669;499
3268;669;500
3269;669;137
3275;671;497
3276;671;498
3277;671;499
3278;671;500
3279;671;137
3280;672;497
3281;672;498
3282;672;499
3283;672;500
3284;672;137
3285;673;497
3286;673;498
3287;673;499
3288;673;500
3289;673;137
3290;662;502
3291;376;504
3292;376;22
3293;665;502
3294;257;39
3295;257;136
3296;257;137
3297;257;138
3298;257;135
3299;257;176
3300;257;506
3301;257;508
3302;259;39
3303;259;136
3304;259;137
3305;259;138
3306;259;135
3307;259;508
3308;259;510
3309;264;39
3310;264;136
3311;264;137
3312;264;138
3313;264;135
3314;264;508
3315;264;510
3316;363;512
3317;363;514
3318;363;516
3319;363;111
3320;363;28
3321;674;517
3322;674;518
3323;674;520
3324;675;517
3325;675;518
3326;675;520
3327;676;517
3328;676;518
3329;676;520
3330;677;517
3331;677;518
3332;677;520
3333;678;517
3334;678;518
3335;678;520
3336;679;517
3337;679;518
3338;679;520
3339;680;517
3340;680;518
3341;680;520
3342;681;517
3343;681;518
3344;681;520
3345;682;517
3346;682;518
3347;682;520
3348;683;517
3349;683;518
3350;683;520
3351;684;517
3352;684;518
3353;684;520
3354;685;517
3355;685;518
3356;685;520
3357;686;517
3358;686;518
3359;686;520
3360;687;517
3361;687;518
3362;687;520
3363;688;517
3364;688;518
3365;688;520
3366;689;517
3367;689;518
3368;689;520
3369;690;517
3370;690;518
3371;690;520
3372;691;517
3373;691;518
3374;691;520
3378;693;517
3379;693;518
3380;693;520
3381;694;517
3382;694;518
3383;694;520
3384;695;517
3385;695;518
3386;695;520
3387;696;517
3388;696;518
3389;696;520
3390;697;517
3391;697;518
3392;697;520
3393;698;517
3394;698;518
3395;698;520
3396;699;517
3397;699;518
3398;699;520
3399;700;517
3400;700;518
3401;700;520
3402;701;517
3403;701;518
3404;701;520
3405;702;517
3406;702;518
3407;702;520
3408;703;517
3409;703;518
3410;703;520
3411;704;517
3412;704;518
3413;704;520
3414;705;517
3415;705;518
3416;705;520
3417;706;517
3418;706;518
3419;706;520
3420;707;517
3421;707;518
3422;707;520
3423;708;517
3424;708;518
3425;708;520
3426;709;517
3427;709;518
3428;709;520
3432;711;517
3433;711;518
3434;711;520
3435;712;517
3436;712;518
3437;712;520
3438;713;517
3439;713;518
3440;713;520
3441;714;518
3442;714;517
3443;714;520
3444;714;521
3445;714;522
3446;715;518
3447;715;517
3448;715;520
3449;715;521
3450;715;522
3451;716;518
3452;716;517
3453;716;520
3454;716;521
3455;716;522
3456;717;518
3457;717;517
3458;717;520
3459;717;521
3460;717;522
3462;718;518
3463;718;520
3464;718;522
3465;718;524
3467;719;518
3468;719;520
3469;719;522
3470;719;524
3472;720;518
3473;720;520
3474;720;522
3475;720;524
3477;721;518
3478;721;520
3479;721;522
3480;721;524
3481;722;281
3482;722;518
3483;722;520
3484;722;522
3485;722;524
3486;723;281
3487;723;518
3488;723;520
3489;723;522
3490;723;524
3496;712;525
3497;712;510
3498;711;525
3499;711;510
3500;709;525
3501;709;510
3502;708;525
3504;707;526
3505;707;527
3506;708;528
3507;706;525
3508;706;526
3509;706;527
3510;705;525
3511;705;526
3512;705;527
3513;704;525
3514;704;526
3515;703;525
3516;703;526
3517;702;525
3518;702;526
3519;702;527
3520;701;525
3521;701;526
3522;701;527
3523;700;525
3524;700;526
3525;700;527
3526;699;525
3527;699;526
3528;699;527
3529;698;528
3530;698;525
3531;698;527
3532;697;525
3533;697;526
3534;697;527
3535;696;525
3536;696;526
3537;696;527
3538;695;525
3539;695;526
3540;695;527
3541;694;525
3542;694;526
3543;694;527
3544;693;525
3545;693;526
3546;693;527
3547;691;526
3548;690;526
3549;689;526
3550;676;526
3551;675;526
3552;674;526
3553;688;526
3554;687;526
3555;686;526
3556;685;526
3557;684;526
3558;683;526
3559;682;526
3560;681;526
3561;680;526
3562;679;526
3563;678;526
3564;677;526
3565;725;520
3566;725;529
3568;725;518
3569;725;517
3570;726;520
3571;726;529
3572;726;510
3573;726;518
3574;726;517
3575;727;520
3576;727;529
3577;727;510
3578;727;518
3579;727;517
3580;728;520
3581;728;529
3582;728;510
3583;728;518
3584;728;517
3585;729;520
3586;729;529
3587;729;510
3588;729;518
3589;729;517
3590;730;520
3591;730;529
3592;730;510
3593;730;518
3594;730;517
3595;731;520
3596;731;529
3597;731;510
3598;731;518
3599;731;517
3600;732;520
3601;732;529
3602;732;510
3603;732;518
3604;732;517
3605;727;531
3606;725;531
3607;721;376
3608;721;329
3609;721;533
3610;718;376
3611;718;329
3612;718;533
3613;718;535
3614;732;536
3615;720;376
3616;720;329
3617;720;533
3618;719;376
3619;719;329
3620;719;533
3621;708;379
3622;706;379
3623;733;132
3624;733;537
3625;733;538
3626;733;539
3627;734;520
3628;734;518
3629;734;517
3630;734;540
3631;735;281
3632;735;518
3633;735;520
3634;735;517
3635;735;533
3636;735;541
3637;735;376
3638;735;542
3639;736;517
3640;736;520
3641;736;542
3642;736;379
3643;736;531
3644;736;526
3645;736;527
3646;737;543
3647;737;544
3648;737;545
3649;737;546
3650;737;547
3651;738;543
3652;738;544
3653;738;545
3654;738;546
3655;738;547
3656;739;543
3657;739;544
3658;739;545
3659;739;546
3660;739;547
3661;740;548
3662;740;549
3663;740;550
3664;741;548
3665;741;549
3666;741;550
3667;742;548
3668;742;549
3669;742;550
3670;743;548
3671;743;549
3672;743;550
3673;744;548
3674;744;549
3675;744;550
3676;745;548
3677;745;549
3678;745;550
3679;746;548
3680;746;549
3681;746;550
3682;747;548
3683;747;549
3684;747;550
3685;748;548
3686;748;549
3687;748;550
3688;749;548
3689;749;549
3690;749;550
3691;750;548
3692;750;549
3693;750;550
3694;751;548
3695;751;549
3696;751;550
3697;752;548
3698;752;549
3699;752;550
3700;753;548
3701;753;549
3702;753;550
3703;754;548
3704;754;549
3705;754;550
3706;755;548
3707;755;549
3708;755;550
3709;756;548
3710;756;549
3711;756;550
3712;757;548
3713;757;549
3714;757;550
3715;758;548
3716;758;549
3717;758;550
3718;759;548
3719;759;549
3720;759;550
3721;760;548
3722;760;549
3723;760;550
3724;761;548
3725;761;549
3726;761;550
3727;762;548
3728;762;549
3729;762;550
3730;763;548
3731;763;549
3732;763;550
3733;764;548
3734;764;551
3735;764;552
3736;764;550
3737;765;548
3738;765;551
3739;765;552
3740;765;550
3741;766;548
3742;766;551
3743;766;552
3744;766;550
3745;767;548
3746;767;551
3747;767;552
3748;767;550
3749;768;548
3750;768;551
3751;768;552
3752;768;550
3753;769;548
3754;769;551
3755;769;552
3756;769;550
3757;770;548
3758;770;551
3759;770;552
3760;770;550
3761;771;548
3762;771;551
3763;771;552
3764;771;550
3765;772;548
3766;772;551
3767;772;552
3768;772;550
3769;773;548
3770;773;551
3771;773;552
3772;773;550
3773;774;548
3774;774;551
3775;774;552
3776;774;550
3777;775;548
3778;775;551
3779;775;552
3780;775;550
3781;776;548
3782;776;551
3783;776;552
3784;776;550
3785;777;548
3786;777;551
3787;777;552
3788;777;550
3789;778;548
3790;778;551
3791;778;552
3792;778;550
3793;779;548
3794;779;551
3795;779;552
3796;779;550
3797;780;548
3798;780;551
3799;780;552
3800;780;550
3801;781;548
3802;781;551
3803;781;552
3804;781;550
3805;782;548
3806;782;551
3807;782;552
3808;782;550
3809;783;548
3810;783;551
3811;783;552
3812;783;550
3813;784;548
3814;784;551
3815;784;552
3816;784;550
3817;785;548
3818;785;551
3819;785;552
3820;785;550
3821;786;551
3822;786;550
3823;786;553
3824;786;548
3825;787;551
3826;787;550
3827;787;553
3828;787;548
3829;788;551
3830;788;550
3831;788;553
3832;788;548
3833;789;551
3834;789;550
3835;789;553
3836;789;548
3837;790;551
3838;790;550
3839;790;553
3840;790;548
3841;791;551
3842;791;550
3843;791;553
3844;791;548
3845;792;551
3846;792;550
3847;792;553
3848;792;548
3849;793;551
3850;793;550
3851;793;553
3852;793;548
3853;794;551
3854;794;550
3855;794;553
3856;794;548
3857;795;551
3858;795;550
3859;795;553
3860;795;548
3861;796;551
3862;796;550
3863;796;553
3864;796;548
3865;797;551
3866;797;550
3867;797;553
3868;797;548
3869;798;551
3870;798;550
3871;798;553
3872;798;548
3873;799;551
3874;799;550
3875;799;553
3876;799;548
3877;800;551
3878;800;550
3879;800;553
3880;800;548
3881;801;551
3882;801;550
3883;801;553
3884;801;548
3885;802;551
3886;802;550
3887;802;553
3888;802;548
3889;803;551
3890;803;550
3891;803;553
3892;803;548
3893;804;551
3894;804;550
3895;804;553
3896;804;548
3897;805;551
3898;805;550
3899;805;553
3900;805;548
3901;806;551
3902;806;550
3903;806;553
3904;806;548
3905;807;551
3906;807;550
3907;807;553
3908;807;548
3909;808;551
3910;808;550
3911;808;553
3912;808;548
3913;806;554
